Document,Type,Description
HB 4069 of 2017 (PA 236 of 2018),House Bill,Education; teachers; college credit requirements for individual to serve as substitute teacher; revise. Amends sec. 1233 of 1976 PA 451 (MCL 380.1233).Last Action: assigned PA 236'18 with immediate effect
HB 4070 of 2017,House Bill,"Property; condemnation; requirement that state agencies evaluate government actions that may result in takings; expand to include department of agriculture and rural development, and require agency that fails to review takings assessment to pay court costs and attorney fees. Amends title & secs. 2 & 4 of 1996 PA 101 (MCL 24.422 & 24.424) & adds sec. 6.Last Action: REFERRED TO COMMITTEE OF THE WHOLE"
HB 4071 of 2017,House Bill,"Criminal procedure; bail; detention and denial of bail after certain convictions but before sentencing; expand to include child abuse. Amends sec. 9a, ch. X of 1927 PA 175 (MCL 770.9a).Last Action: bill electronically reproduced 01/24/2017"
HB 4072 of 2017,House Bill,"Crimes; gangs; sentencing guidelines for crime of participating in a gang; enact. Amends sec. 16t, ch. XVII of 1927 PA 175 (MCL 777.16t).  TIE BAR WITH: HB 4073'17Last Action: bill electronically reproduced 01/24/2017"
HB 4073 of 2017,House Bill,"Crimes; gangs; gang participation; prohibit, and provide a penalty. Amends sec. 411u of 1931 PA 328 (MCL 750.411u).Last Action: bill electronically reproduced 01/24/2017"
HB 4074 of 2017,House Bill,Insurance; health insurers; abuse-deterrent opioid analgesic drug; require coverage. Amends 1956 PA 218 (MCL 500.100 - 500.8302) by adding sec. 3406u.Last Action: bill electronically reproduced 01/24/2017
HB 4075 of 2017,House Bill,Elections; scheduling; election of county executive in an optional unified form of county government; modify election schedule to the gubernatorial election years. Amends sec. 9 of 1973 PA 139 (MCL 45.559).Last Action: bill electronically reproduced 01/24/2017
HB 4076 of 2017,House Bill,"Criminal procedure; sentencing guidelines; sentencing guidelines for altering or tampering with data in an official report; enact. Amends sec. 16x, ch. XVII of 1927 PA 175 (MCL 777.16x).Last Action: recommendation concurred in"
HB 4077 of 2017,House Bill,Civil rights; public records; prohibition for public bodies commencing civil actions against entities making FOIA requests; implement in freedom of information act. Amends 1976 PA 442 (MCL 15.231 - 15.246) by adding sec. 5a.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
HB 4078 of 2017,House Bill,"Crimes; intoxication or impairment; driver license sanctions; provide for. Amends secs. 304, 319, 625e & 625f of 1949 PA 300 (MCL 257.304 et seq.).Last Action: bill electronically reproduced 01/24/2017"
HB 4079 of 2017,House Bill,Liquor; licenses; restrictions on the issuance or transfer of specially designated distributor licenses; modify. Amends sec. 531 of 1998 PA 58 (MCL 436.1531).Last Action: bill electronically reproduced 01/24/2017
HB 4080 of 2017 (PA 23 of 2017),House Bill,State financing and management; other; certain forms of energy improvement financing for certain school districts; provide for. Amends sec. 1274a of 1976 PA 451 (MCL 380.1274a).Last Action: assigned PA 23'17 with immediate effect
HB 4081 of 2017,House Bill,"Gaming; bingo and charitable gaming; millionaire parties; provide for general amendments. Amends secs. 2, 3, 3a, 4, 4a, 8, 9, 10, 11b, 12, 13, 14, 15, 16 & 19 of 1972 PA 382 (MCL 432.102 et seq.); designates secs. 1 to 20 as art. 1; adds art. 2 & repeals secs. 10a, 10b & 20 of 1972 PA 382 (MCL 432.110a et seq.).  TIE BAR WITH: SB 0035'17Last Action: vetoed by the Governor 12/28/2018   12/31/18 ADDENDA"
HB 4082 of 2017 (PA 60 of 2017),House Bill,Natural resources; other; DNR prescribed burns; require notification to township supervisor and 9-1-1 service. Amends secs. 51501 & 51506 of 1994 PA 451 (MCL 324.51501 & 324.51506) & adds sec. 51503c.Last Action: assigned PA 60'17 with immediate effect
HB 4083 of 2017,House Bill,Individual income tax; retirement or pension benefits; deduction for all retirement or pension benefits after person reaches the age of 64; provide for. Amends sec. 30 of 1967 PA 281 (MCL 206.30).Last Action: bill electronically reproduced 01/25/2017
HB 4084 of 2017,House Bill,Education; teachers; reading disability diagnostics course requirement for professional certification; eliminate. Amends sec. 1531 of 1976 PA 451 (MCL 380.1531).Last Action: REFERRED TO COMMITTEE OF THE WHOLE
HB 4085 of 2017,House Bill,Education; calendar; qualifying professional development days or hours for teachers; allow to be counted as pupil instructional time. Amends sec. 101 of 1979 PA 94 (MCL 388.1701).Last Action: bill electronically reproduced 01/25/2017
HB 4086 of 2017,House Bill,"Occupations; inspectors; licensure and regulation of home inspection services; provide for, and require certain disclosures and contract provisions. Amends secs. 303a, 401 & 601 of 1980 PA 299 (MCL 339.303a et seq.) & adds art. 14.Last Action: bill electronically reproduced 01/25/2017"
HB 4087 of 2017,House Bill,Financial institutions; money transmitters; posting of fees for money orders and other money transmission services; require. Amends 2006 PA 250 (MCL 487.1001 - 487.1047) by adding sec. 35.Last Action: bill electronically reproduced 01/25/2017
HB 4088 of 2017,House Bill,Traffic control; traffic regulation; penalties for crime of failing to yield to or stop for approaching authorized emergency vehicle thereby causing injury or death to emergency personnel; amend. Amends sec. 653 of 1949 PA 300 (MCL 257.653).Last Action: bill electronically reproduced 01/25/2017
HB 4089 of 2017,House Bill,"Criminal procedure; sentencing guidelines; sentencing guidelines for crime of failing to yield or stop upon immediate approach of authorized emergency vehicle; provide for. Amends sec. 12g, ch. XVII of 1927 PA 175 (MCL 777.12g).  TIE BAR WITH: HB 4088'17Last Action: bill electronically reproduced 01/25/2017"
HB 4090 of 2017,House Bill,Education; school districts; policy and procedures regarding closure of a school building; require. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1258.Last Action: bill electronically reproduced 01/25/2017
HB 4091 of 2017,House Bill,Mental health; community mental health; funding for mental health entities; modify. Amends sec. 308 of 1974 PA 258 (MCL 330.1308).Last Action: bill electronically reproduced 01/26/2017
HB 4092 of 2017,House Bill,Individual income tax; deductions; 3-tier limitations and restrictions on deduction for retirement or pension benefits based on taxpayer's age; eliminate. Amends sec. 30 of 1967 PA 281 (MCL 206.30).Last Action: bill electronically reproduced 01/26/2017
HB 4093 of 2017,House Bill,Public utilities; natural gas utilities; infrastructure expansion investment costs for certain underserved or unserved areas; allow natural gas utilities to recover. Amends 1939 PA 3 (MCL 460.1 - 460.11) by adding sec. 9u & repeals sec. 9u.Last Action: bill electronically reproduced 01/26/2017
HB 4094 of 2017,House Bill,Consumer credit; credit reports and reporting agencies; free credit freeze for active duty military personnel; provide for. Amends sec. 31 of 2013 PA 229 (MCL 445.2541).Last Action: bill electronically reproduced 01/26/2017
HB 4095 of 2017,House Bill,Natural resources; hunting; lotteries for hunting; provide first preference to veterans. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 43536b.Last Action: bill electronically reproduced 01/26/2017
HB 4096 of 2017,House Bill,Civil procedure; personal protection orders; child custody and child and spousal support; allow to be included. Amends sec. 2950 of 1961 PA 236 (MCL 600.2950).Last Action: bill electronically reproduced 01/26/2017
HB 4097 of 2017,House Bill,Insurance; no-fault; short-term policies; require to include certain charges in premium and to make those charges nonrefundable. Amends secs. 3020 & 3104 of 1956 PA 218 (MCL 500.3020 & 500.3104) & adds sec. 2111f.Last Action: bill electronically reproduced 01/26/2017
HB 4098 of 2017,House Bill,"Vehicles; registration plates; 30-day license plate; establish, and require individual to have 30-day insurance policy. Amends secs. 226, 226a, 226b & 227 of 1949 PA 300 (MCL 257.226 et seq.).Last Action: bill electronically reproduced 01/26/2017"
HB 4099 of 2017,House Bill,Trade; vehicles; certain installment sale vehicle buyers; require monthly proof of insurance to seller. Amends 1950 (Ex Sess) PA 27 (MCL 492.101 - 492.141) by adding sec. 16b.Last Action: bill electronically reproduced 01/26/2017
HB 4100 of 2017,House Bill,"Local government; water and sewer; municipal stormwater utilities; provide for, and authorize fee. Creates new act.Last Action: bill electronically reproduced 01/26/2017"
HB 4101 of 2017,House Bill,Corrections; parole; procedures for parole of prisoner who is determined to be medically frail; revise. Amends sec. 35 of 1953 PA 232 (MCL 791.235).  TIE BAR WITH: HB 4102'17Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-1
HB 4102 of 2017,House Bill,"Corrections; parole; corrections code of 1953; amend to implement medically frail parole. Amends secs. 33, 33b & 34 of 1953 PA 232 (MCL 791.233 et seq.).  TIE BAR WITH: HB 4101'17Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-1"
HB 4103 of 2017,House Bill,Crimes; penalties; penalties for removal of a parolee from a facility who was placed there as a condition of his or her parole; provide for. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 197d.  TIE BAR WITH: HB 4101'17Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE S-1
HB 4104 of 2017,House Bill,Property tax; exemptions; requirement to issue a receipt to disabled veteran filing an affidavit for exemption of property taxes; provide for. Amends sec. 7b of 1893 PA 206 (MCL 211.7b).Last Action: bill electronically reproduced 01/26/2017
HB 4105 of 2017,House Bill,Local government; other; sanctuary policy prohibition act; create. Creates new act.Last Action: referred to second reading
HB 4106 of 2017 (PA 184 of 2018),House Bill,Education; curriculum; granting academic credit for internship; require under certain circumstances. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1279h.  TIE BAR WITH: HB 5676'18Last Action: assigned PA 184'18 with immediate effect
HB 4107 of 2017,House Bill,"Occupations; junk and secondhand dealers; licensing of junk or secondhand dealer; require in townships. Amends secs. 1, 2, 3 & 6 of 1917 PA 350 (MCL 445.401 et seq.).Last Action: bill electronically reproduced 01/26/2017"
HB 4108 of 2017,House Bill,Traffic control; speed restrictions; passing vehicle on certain roads; allow to pass at rate above speed limit under certain circumstances. Amends sec. 638 of 1949 PA 300 (MCL 257.638).Last Action: bill electronically reproduced 01/26/2017
HB 4109 of 2017,House Bill,Individual income tax; exemptions; personal exemption; increase. Amends sec. 30a of 1967 PA 281 (MCL 206.30a.)Last Action: bill electronically reproduced 01/26/2017
HB 4110 of 2017,House Bill,"Holidays; other; ""Fred Korematsu Day""; designate as January 30 of each year.Last Action: bill electronically reproduced 01/26/2017"
HB 4111 of 2017,House Bill,Individual income tax; veterans; property tax credit; increase for certain qualified veterans. Amends sec. 522 of 1967 PA 281 (MCL 206.522).Last Action: bill electronically reproduced 01/26/2017
HB 4112 of 2017,House Bill,Labor; fair employment practices; use of credit history in the hiring process; prohibit. Creates new act.Last Action: bill electronically reproduced 01/26/2017
HB 4113 of 2017,House Bill,Individual income tax; deductions; deductions; federal deduction for certain outsourcing expenses; add back. Amends sec. 623 of 1967 PA 281 (MCL 206.623).Last Action: bill electronically reproduced 01/26/2017
HB 4114 of 2017,House Bill,Education; curriculum; foreign language requirement; allow to be fulfilled by completion of computer coding courses. Amends sec. 1278a of 1976 PA 451 (MCL 380.1278a).Last Action: bill electronically reproduced 01/31/2017
HB 4115 of 2017 (PA 249 of 2018),House Bill,Sales tax; exemptions; sales at retail for fund-raising activities by nonprofit organizations; increase exempt amount. Amends sec. 4o of 1933 PA 167 (MCL 205.54o).Last Action: assigned PA 249'18 with immediate effect
HB 4116 of 2017,House Bill,Campaign finance; campaign practices; automated campaign telephone calls; require to identify who paid for call. Amends 1976 PA 388 (MCL 169.201 - 169.282) by adding sec. 48.Last Action: bill electronically reproduced 01/31/2017
HB 4117 of 2017,House Bill,Insurance; producers; license eligibility; modify. Amends secs. 1205 & 1239 of 1956 PA 218 (MCL 500.1205 & 500.1239).Last Action: bill electronically reproduced 01/31/2017
HB 4118 of 2017,House Bill,"Civil procedure; other; sentencing guidelines for crime of prisoner in holding cell, jail, or correctional facility throwing bodily material on certain individuals; enact. Amends sec. 16t, ch. XVII of 1927 PA 175 (MCL 777.16t).  TIE BAR WITH: HB 4119'17Last Action: REFERRED TO COMMITTEE OF THE WHOLE"
HB 4119 of 2017,House Bill,"Crimes; other; detainee or prisoner in holding cell, jail, or correctional facility throwing bodily material on certain individuals; prohibit, and provide a penalty. Amends 1931 PA 328 (MCL 750.1 - 750.568) by adding sec. 411x.Last Action: REFERRED TO COMMITTEE OF THE WHOLE"
HB 4120 of 2017,House Bill,Water; quality; testing for levels of lead and other contaminants in water supplied to public schools; require. Amends 1976 PA 399 (MCL 325.1001 - 325.1023) by adding sec. 7a.Last Action: bill electronically reproduced 01/31/2017
HB 4121 of 2017,House Bill,"Public utilities; water utilities; annual water rate disclosure; require, and provide specific information regarding shut-off statistics. Creates new act.Last Action: bill electronically reproduced 01/31/2017"
HB 4122 of 2017,House Bill,Legislature; apportionment; citizens redistricting commission; create. Creates new act.  TIE BAR WITH: HJR B'17Last Action: bill electronically reproduced 01/31/2017
HB 4123 of 2017,House Bill,"Environmental protection; cleanups; cleanup to residential and safe drinking water standards; require unless technically infeasible. Amends secs. 20118, 20120a, 20120b, 20120e & 20121 of 1994 PA 451 (MCL 324.20118 et seq.).Last Action: bill electronically reproduced 01/31/2017"
HB 4124 of 2017,House Bill,Water; quality; program for testing and removing lead in drinking water used by schools and child care centers; provide for. Amends sec. 2 of 1976 PA 399 (MCL 325.1002) & adds sec. 7a.Last Action: referred to second reading
