Document,Type,Description
SB 0436 of 2019,Senate Bill,Education; school districts; funding for and use of Michigan Education Corps; allow under certain circumstances. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1280h.Last Action: REFERRED TO COMMITTEE ON EDUCATION AND CAREER READINESS
SB 0437 of 2019,Senate Bill,Transportation; funds; freight rail preservation and development grant program fund; create. Amends 1976 PA 295 (MCL 474.51 - 474.70) by adding sec. 15b.Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION AND INFRASTRUCTURE
SB 0438 of 2019 (PA 68 of 2019),Senate Bill,Businesses: business corporations; date for change in certain filing fees under the business corporation act; modify. Amends sec. 1060 of 1972 PA 284 (MCL 450.2060).Last Action: ASSIGNED PA 0068'19 WITH IMMEDIATE EFFECT
SB 0439 of 2019 (PA 69 of 2019),Senate Bill,Businesses: nonprofit corporations; annual report fees under the nonprofit corporation act; modify. Amends sec. 1060 of 1982 PA 162 (MCL 450.3060).Last Action: ASSIGNED PA 0069'19 WITH IMMEDIATE EFFECT
SB 0440 of 2019 (PA 70 of 2019),Senate Bill,Businesses: limited liability companies; annual statement fees under the Michigan limited liability company act; modify. Amends sec. 1101 of 1993 PA 23 (MCL 450.5101).Last Action: ASSIGNED PA 0070'19 WITH IMMEDIATE EFFECT
SB 0441 of 2019 (PA 71 of 2019),Senate Bill,"Occupations: licensing fees; date of change in certain occupational code fees under state license fee act; modify. Amends secs. 13, 17, 21, 25, 27, 31, 37, 38 & 43 of 1979 PA 152 (MCL 338.2213 et seq.).Last Action: ASSIGNED PA 0071'19 WITH IMMEDIATE EFFECT"
SB 0442 of 2019 (PA 72 of 2019),Senate Bill,"Transportation: other; taxicabs, limousines, and transportation network companies; extend sunset. Amends sec. 4 of 2016 PA 345 (MCL 257.2104).Last Action: ASSIGNED PA 0072'19 WITH IMMEDIATE EFFECT"
SB 0443 of 2019 (PA 73 of 2019),Senate Bill,Trade: securities; date of change in certain fees under the uniform securities act; modify. Amends sec. 410 of 2008 PA 551 (MCL 451.2410).Last Action: ASSIGNED PA 0073'19 WITH IMMEDIATE EFFECT
SB 0444 of 2019 (PA 74 of 2019),Senate Bill,Health facilities: other; certain fees under the public health code; extend sunset. Amends sec. 20161 of 1978 PA 368 (MCL 333.20161).Last Action: ASSIGNED PA 0074'19 WITH IMMEDIATE EFFECT
SB 0445 of 2019 (PA 75 of 2019),Senate Bill,"Health: substance use disorder; fees under the public health code for substance use disorder program license; extend sunset. Amends sec. 6237 of 1978 PA 368 (MCL 333.6237).  TIE BAR WITH: HB 5188'19, HB 5187'19Last Action: ASSIGNED PA 0075'19 WITH IMMEDIATE EFFECT"
SB 0446 of 2019,Senate Bill,Environmental protection; air pollution; air quality fees; extend sunset. Amends sec. 5522 of 1994 PA 451 (MCL 324.5522).Last Action: REASSIGNED TO COMMITTEE ON APPROPRIATIONS
SB 0447 of 2019 (PA 84 of 2019),Senate Bill,"Environmental protection: permits; surface water and stormwater discharge, shoreland, bottomland, and inland lakes and streams fees; extend sunsets. Amends secs. 3118, 3120, 30104, 30109, 32312 & 32513 of 1994 PA 451 (MCL 324.3118 et seq.).Last Action: ASSIGNED PA 0084'19 WITH IMMEDIATE EFFECT"
SB 0448 of 2019 (PA 85 of 2019),Senate Bill,Environmental protection: permits; electronic device manufacturers fee and electronic device recycler registration fee; extend sunsets. Amends secs. 17303 & 17317 of 1994 PA 451 (MCL 324.17303 & 324.17317).Last Action: ASSIGNED PA 0085'19 WITH IMMEDIATE EFFECT
SB 0449 of 2019,Senate Bill,Environmental protection; permits; tire disposal surcharge; extend sunset. Amends sec. 806 of 1949 PA 300 (MCL 257.806).Last Action: REFERRED TO COMMITTEE ON APPROPRIATIONS
SB 0450 of 2019 (PA 86 of 2019),Senate Bill,Agriculture: animals; amount charged for livestock dealer license fee; extend sunset. Amends sec. 3 of 1937 PA 284 (MCL 287.123).Last Action: ASSIGNED PA 0086'19 WITH IMMEDIATE EFFECT
SB 0451 of 2019 (PA 87 of 2019),Senate Bill,Human services: services or financial assistance; Michigan energy assistance program; extend sunset. Amends sec. 6 of 2012 PA 615 (MCL 400.1236).Last Action: ASSIGNED PA 0087'19 WITH IMMEDIATE EFFECT
SB 0452 of 2019 (PA 76 of 2019),Senate Bill,Communications: emergency 9-1-1; disbursement of money in the emergency 9-1-1 fund; modify. Amends sec. 408 of 1986 PA 32 (MCL 484.1408).Last Action: ASSIGNED PA 0076'19 WITH IMMEDIATE EFFECT
SB 0453 of 2019,Senate Bill,Employment security: benefits; maximum number of unemployment benefit weeks; increase. Amends sec. 27 of 1936 (Ex Sess) PA 1 (MCL 421.27).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0454 of 2019,Senate Bill,"Traffic control; driver license; electronic driver license; establish, and provide for certain procedures. Amends secs. 310, 313 & 625g of 1949 PA 300 (MCL 257.310 et seq.).Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION AND INFRASTRUCTURE"
SB 0455 of 2019 (PA 28 of 2020),Senate Bill,Property tax: exemptions; certain property located in a renaissance zone; modify exemption for. Amends sec. 7ff of 1893 PA 206 (MCL 211.7ff).Last Action: ASSIGNED PA 0028'20 WITH IMMEDIATE EFFECT
SB 0456 of 2019,Senate Bill,Individual income tax: credit; 1-time credit for organ donation; provide for. Amends 1967 PA 281 (MCL 206.1 - 206.713) by adding sec. 280.Last Action: REFERRED TO COMMITTEE ON FINANCE
SB 0457 of 2019,Senate Bill,Torts: product liability; limitation on liability for drugs that have been approved by federal Food and Drug Administration; rescind. Amends sec. 2946 of 1961 PA 236 (MCL 600.2946).Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY
SB 0458 of 2019,Senate Bill,Elections: offenses; provision related to false designation of incumbency; repeal. Repeals sec. 944 of 1954 PA 116 (MCL 168.944).Last Action: REFERRED TO COMMITTEE ON ELECTIONS
SB 0459 of 2019,Senate Bill,Individual income tax: rate; graduated rate and personal exemption phaseout; provide for. Amends secs. 30 & 51 of 1967 PA 281 (MCL 206.30 & 206.51).Last Action: REFERRED TO COMMITTEE ON FINANCE
SB 0460 of 2019,Senate Bill,Health facilities: emergency medical services; reporting requirements for the Michigan Emergency Medical Services Information System; exempt certain life support agencies. Amends secs. 20904 & 20910 of 1978 PA 368 (MCL 333.20904 & 333.20910).Last Action: referred to Committee on Health Policy
SB 0461 of 2019,Senate Bill,State agencies (proposed): other; children's cabinet; create. Amends sec. 367 of 1984 PA 431 (MCL 18.1367) & adds sec. 365.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0462 of 2019,Senate Bill,"Criminal procedure: statute of limitations; statute of limitations for misconduct charges against a public officer; extend. Amends sec. 24, ch. VII of 1927 PA 175 (MCL 767.24).Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY"
SB 0463 of 2019,Senate Bill,Civil rights; privacy; parental eavesdropping; allow under certain circumstances. Amends sec. 539g of 1931 PA 328 (MCL 750.539g).Last Action: REFERRED TO COMMITTEE OF THE WHOLE
SB 0464 of 2019 (PA 344 of 2020),Senate Bill,Financial institutions: generally; financial exploitation prevention act; create. Creates new act.Last Action: ASSIGNED PA 0344'20
SB 0465 of 2019 (PA 345 of 2020),Senate Bill,Human services: county services; restriction on adult protective services from informing financial institutions of investigatory status following financial institution's elder abuse report; eliminate. Amends sec. 11b of 1939 PA 280 (MCL 400.11b).Last Action: ASSIGNED PA 0345'20
SB 0466 of 2019 (PA 6 of 2020),Senate Bill,"Children: services; family first prevention services act; implement a qualified residential treatment program. Amends sec. 1 of 1973 PA 116 (MCL 722.111).  TIE BAR WITH: SB 0467'19, SB 0468'19, SB 0469'19, SB 0539'19Last Action: ASSIGNED PA 0006'20 WITH IMMEDIATE EFFECT"
SB 0467 of 2019 (PA 7 of 2020),Senate Bill,"Children: foster care; regulation of foster family homes or foster family group homes; modify. Amends sec. 8b of 1973 PA 116 (MCL 722.118b).  TIE BAR WITH: SB 0466'19, SB 0468'19, SB 0469'19Last Action: ASSIGNED PA 0007'20 WITH IMMEDIATE EFFECT"
SB 0468 of 2019 (PA 8 of 2020),Senate Bill,Children: services; placement in a qualified residential treatment program; provide regulations for. Amends 1973 PA 116 (MCL 722.111 - 722.128) by adding sec. 13a.Last Action: ASSIGNED PA 0008'20 WITH IMMEDIATE EFFECT
SB 0469 of 2019 (PA 9 of 2020),Senate Bill,"Children: services; court's approval or disapproval of a qualified residential treatment placement at certain hearings; require. Amends secs. 19 & 19a, ch. XIIA of 1939 PA 288 (MCL 712A.19 & 712A.19a).  TIE BAR WITH: SB 0466'19, SB 0467'19, SB 0468'19Last Action: ASSIGNED PA 0009'20 WITH IMMEDIATE EFFECT"
SB 0470 of 2019,Senate Bill,"Criminal procedure; other; term of criminal justice policy commission; extend. Amends sec. 32a, ch. IX of 1927 PA 175 (MCL 769.32a) & repeals sec. 32a, ch. IX of 1927 PA 175 (MCL 769.32a).  TIE BAR WITH: SB 0471'19Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS"
SB 0471 of 2019,Senate Bill,"Criminal procedure; other; term of criminal justice policy commission; extend. Amends sec. 33a, ch. IX of 1927 PA 175 (MCL 769.33a) & repeals sec. 33a, ch. IX of 1927 PA 175 (MCL 769.33a).  TIE BAR WITH: SB 0470'19Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS"
SB 0472 of 2019,Senate Bill,Traffic control; civil infraction procedures; penalties for failure to stop for a school bus displaying flashing red lights; increase. Amends secs. 319 & 907 of 1949 PA 300 (MCL 257.319 & 257.907).Last Action: REFERRED TO COMMITTEE ON TRANSPORTATION AND INFRASTRUCTURE
SB 0473 of 2019 (PA 156 of 2020),Senate Bill,Education: financing; calculation of number of mills to be levied for school operating purposes; update to reflect change in terminology to target foundation allowance. Amends sec. 1211 of 1976 PA 451 (MCL 380.1211).Last Action: ASSIGNED PA 0156'20 WITH IMMEDIATE EFFECT
SB 0474 of 2019,Senate Bill,School aid: foundation allowance; reference to basic foundation allowance in postsecondary enrollment options act; change to target foundation allowance. Amends sec. 4 of 1996 PA 160 (MCL 388.514).Last Action: referred to Committee on Appropriations
SB 0475 of 2019 (PA 157 of 2020),Senate Bill,School aid: foundation allowance; reference to basic foundation allowance in revenue estimating conference; change to target foundation allowance. Amends sec. 367b of 1984 PA 431 (MCL 18.1367b).Last Action: ASSIGNED PA 0157'20 WITH IMMEDIATE EFFECT
SB 0476 of 2019,Senate Bill,School aid: foundation allowance; reference to basic foundation allowance in career and technical preparation act; change to target foundation allowance. Amends sec. 4 of 2000 PA 258 (MCL 388.1904).Last Action: referred to Committee on Appropriations
SB 0477 of 2019,Senate Bill,Labor: fair employment practices; penalty for wage and fringe benefit payment violations with the intent to defraud; increase. Amends sec. 15 of 1978 PA 390 (MCL 408.485).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0478 of 2019,Senate Bill,"Criminal procedure: sentencing guidelines; sentencing guideline for wage and fringe benefit payment violations; enact. Amends sec. 14a, ch. XVII of 1927 PA 175 (MCL 777.14a).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS"
SB 0479 of 2019,Senate Bill,Labor: fair employment practices; employer requiring nondisclosure of wages by employee; increase penalties. Amends sec. 14 of 1978 PA 390 (MCL 408.484).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0480 of 2019,Senate Bill,"Criminal procedure: sentencing guidelines; sentencing guideline for employer requiring nondisclosure of wages; enact. Amends sec. 14a, ch. XVII of 1927 PA 175 (MCL 777.14a).  TIE BAR WITH: SB 0479'19, HB 4870'19Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS"
SB 0481 of 2019,Senate Bill,Legislature: legislative agencies; ombudsman for public employees; create. Creates new act.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0482 of 2019,Senate Bill,"Labor: fair employment practices; whistleblower protection; expand to include employees reporting to the state employee ombudsman or the press. Amends secs. 1, 2 & 3 of 1980 PA 469 (MCL 15.361 et seq.).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS"
SB 0483 of 2019,Senate Bill,Labor: fair employment practices; employers requiring certain noncompete agreements; prohibit. Amends sec. 4a of 1984 PA 274 (MCL 445.774a).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0484 of 2019,Senate Bill,Civil procedure: civil actions; false claims act; enact. Creates new act.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0485 of 2019,Senate Bill,"Labor: fair employment practices; whistleblowers' protection act; expand definition of employee and protected activities. Amends title & secs. 1, 2, 3 & 5 of 1980 PA 469 (MCL 15.361 et seq.) & adds sec. 4a.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS"
SB 0486 of 2019,Senate Bill,"Labor: hours and wages; penalties and remedies for misclassification of independent contractors; provide for. Amends secs. 1, 13, 18 & 19 of 1978 PA 390 (MCL 408.471 et seq.) & adds secs. 13c & 13d.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS"
SB 0487 of 2019,Senate Bill,Labor: hours and wages; employee who files a claim under 2018 PA 337; prohibit commissioner from disclosing to employer if requested by employee. Amends sec. 9 of 2018 PA 337 (MCL 408.939).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0488 of 2019,Senate Bill,Labor: hours and wages; identity of employee who files a complaint under 1978 PA 390; prohibit department from disclosing to employer if requested by employee. Amends sec. 11 of 1978 PA 390 (MCL 408.481).Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0489 of 2019,Senate Bill,State financing and management: purchasing; certain public entities from contracting with discriminatory businesses that participate in private detention centers; prohibit. Amends sec. 261 of 1984 PA 431 (MCL 18.1261) & adds sec. 241d.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS
SB 0490 of 2019,Senate Bill,"Environmental protection: air pollution; air quality index reporting and forecasting program; revise standards, and restrict emissions during thermal inversions. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 5543.Last Action: REFERRED TO COMMITTEE ON ENVIRONMENTAL QUALITY"
SB 0491 of 2019,Senate Bill,Environmental protection: air pollution; reduction of air emissions during certain months; require. Amends 1994 PA 451 (MCL 324.101 - 324.90106) by adding sec. 5506a.Last Action: REFERRED TO COMMITTEE ON ENVIRONMENTAL QUALITY
SB 0492 of 2019,Senate Bill,Economic development; Michigan strategic fund; good jobs for Michigan program; eliminate sunset and cap. Amends sec. 90h of 1984 PA 270 (MCL 125.2090h).Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE (S-2)
SB 0493 of 2019 (PA 217 of 2020),Senate Bill,Economic development: other; commercial rehabilitation certificates; extend sunset. Amends sec. 16 of 2005 PA 210 (MCL 207.856).Last Action: ASSIGNED PA 0217'20 WITH IMMEDIATE EFFECT
SB 0494 of 2019 (PA 218 of 2020),Senate Bill,Economic development: commercial redevelopment; commercial redevelopment exemptions; extend sunset. Amends sec. 18 of 1978 PA 255 (MCL 207.668).Last Action: ASSIGNED PA 0218'20 WITH IMMEDIATE EFFECT
SB 0495 of 2019,Senate Bill,Elections; voters; definition of identification for election purposes; expand to include current county and municipally issued photo identification cards. Amends sec. 2 of 1954 PA 116 (MCL 168.2).Last Action: REFERRED TO COMMITTEE ON ELECTIONS
SB 0496 of 2019,Senate Bill,Education; curriculum; algebra II requirement; eliminate. Amends secs. 1278a & 1278b of 1976 PA 451 (MCL 380.1278a & 380.1278b).Last Action: REFERRED TO COMMITTEE ON EDUCATION AND CAREER READINESS
SB 0497 of 2019,Senate Bill,Health; smoking; smoking on public beaches; prohibit. Amends sec. 12601 of 1978 PA 368 (MCL 333.12601).Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES
SB 0498 of 2019,Senate Bill,Insurance; no-fault; price optimization use in determining insurance rates; prohibit. Amends secs. 2109 & 2119 of 1956 PA 218 (MCL 500.2109 & 500.2119).Last Action: REFERRED TO COMMITTEE ON INSURANCE AND BANKING
